spend_1m_baby;spend_2m_baby;spend_3m_baby;spend_4m_baby;spend_5m_baby;spend_6m_baby;spend_1m_clothes;spend_2m_clothes;spend_3m_clothes;spend_4m_clothes;spend_5m_clothes;spend_6m_clothes;spend_1m_health;spend_2m_health;spend_3m_health;spend_4m_health;spend_5m_health;spend_6m_health;spend_1m_pet;spend_2m_pet;spend_3m_pet;spend_4m_pet;spend_5m_pet;spend_6m_pet;spend_1m_groceries;spend_2m_groceries;spend_3m_groceries;spend_4m_groceries;spend_5m_groceries;spend_6m_groceries;spend_1m_eletronic;spend_2m_eletronic;spend_3m_eletronic;spend_4m_eletronic;spend_5m_eletronic;spend_6m_eletronic;sales;discount;profit;age;gender;cust_state;tenure;sales_prediction_bins;sales_prediction
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;25.0;15.0;10.0;10.0;0;0;0;0.0;0.0;0.0;1808.01;US$ 40.0;48.59;31;0.0;MA;6;2;967.0938077100152
5;10;0;5;0;0.0;0;315.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;120.0;60.0;110.0;105.0;0;0;0;0.0;0.0;0.0;3650.36;US$ 105.0;73.87;36;;MG;6;6;1139.3938155227938
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;5.0;145.0;170.0;45.0;0;0;0;0.0;0.0;0.0;3426.96;US$ 145.0;22.92;26;1.0;MG;8;8;1343.58233221887
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;15;0.0;30.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1859.16;US$ 50.0;41.1;28;1.0;MA;5;3;1020.9323855389212
5;0;10;15;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;10.0;10.0;10.0;30.0;0;0;0;0.0;0.0;0.0;2784.5;US$ 100.0;36.44;36;;RJ;5;5;1119.1353264755644
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;20;45.0;15.0;20.0;5.0;0;0;0;0.0;0.0;0.0;1382.67;US$ 30.0;37.75;25;0.0;MA;2;1;943.931833561784
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;135.0;140.0;145.0;0.0;0;0;0;0.0;0.0;0.0;3552.54;US$ 135.0;39.07;28;0.0;PR;2;8;1312.3694544962852
0;0;0;0;0;0.0;0;0.0;360.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;35;125.0;150.0;0.0;10.0;0;0;0;0.0;0.0;0.0;3306.66;US$ 120.0;42.03;30;0.0;PA;6;7;1220.0093757129655
5;0;0;0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;20;0;0;20;20;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1671.65;US$ 60.0;21.91;29;1.0;PE;6;3;1003.4027913894632
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;20.0;20.0;105.0;0.0;0;0;0;0.0;0.0;0.0;2256.34;US$ 90.0;20.56;21;1.0;BA;6;5;1099.6256794222552
0;0;0;0;0;0.0;25;0.0;25.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1287.31;US$ 15.0;48.08;25;1.0;MG;8;1;946.0129580586564
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;50.0;120.0;15.0;145.0;0;0;0;0.0;0.0;0.0;3531.6;US$ 110.0;63.05;42;;SP;5;7;1218.686297608485
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;5.0;0.0;0.0;15.0;0;0;0;0.0;0.0;0.0;1157.69;US$ 15.0;41.73;30;0.0;SP;5;0;891.8482552687282
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;15.0;60.0;10.0;10.0;0;0;0;0.0;0.0;0.0;1220.44;US$ 20.0;39.8;17;1.0;RS;5;0;844.8043392225908
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;5;0.0;0.0;0.0;10.0;0;0;0;0.0;0.0;0.0;2363.46;US$ 85.0;30.81;34;0.0;MG;12;3;1005.1329531675416
0;0;0;0;0;0.0;0;0.0;0.0;0.0;375.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10.0;130.0;125.0;130.0;0;0;0;0.0;0.0;0.0;3779.97;US$ 125.0;60.22;41;1.0;PE;5;9;1457.7033340407245
0;0;0;0;0;1400.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;70;40;220.0;155.0;55.0;220.0;0;0;0;0.0;0.0;0.0;6226.4;US$ 140.0;165.09;40;0.0;DF;3;9;1447.7404369910766
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;20.0;70.0;10.0;320.0;0;0;0;0.0;0.0;0.0;1531.78;US$ 15.0;60.06;22;0.0;SC;5;1;922.354661234128
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.0;0.0;115.0;0.0;0;0;0;0.0;0.0;0.0;2415.32;US$ 115.0;3.35;23;1.0;PA;6;8;1356.1510646779082
5;5;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;30.0;60.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1427.68;US$ 25.0;44.96;27;1.0;SP;9;1;914.8619858628234
5;0;5;10;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;50;0.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1469.91;US$ 10.0;62.03;29;1.0;SP;6;1;922.0092182861612
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;100.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;977.89;US$ 15.0;32.92;23;0.0;SP;12;0;804.6070860019163
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;120.0;170.0;230.0;180.0;0;0;0;0.0;0.0;0.0;3408.05;US$ 120.0;46.99;28;1.0;CE;2;8;1282.6673222135703
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1067.56;US$ 5.0;47.31;22;1.0;SP;4;0;834.3791756170054
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;115.0;120.0;5.0;5.0;0;0;0;0.0;0.0;0.0;3422.64;US$ 115.0;52.71;41;1.0;RJ;6;7;1205.025035046995
0;0;0;0;0;0.0;25;0.0;75.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;40.0;5.0;5.0;20.0;0;0;0;0.0;0.0;0.0;1735.83;US$ 40.0;45.06;28;1.0;PR;8;1;934.2634417208744
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;15.0;120.0;140.0;5.0;0;0;0;0.0;0.0;0.0;3156.66;US$ 110.0;44.68;32;;BA;5;7;1248.6086754715286
5;0;0;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;60.0;40.0;5.0;5.0;0;0;0;0.0;0.0;0.0;1229.71;US$ 20.0;40.26;25;0.0;BA;8;2;964.7054259699472
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;75;250;0.0;145.0;425.0;10.0;0;0;0;0.0;0.0;0.0;3892.15;US$ 135.0;55.72;27;;RN;13;9;1392.4247570623777
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;10;0.0;20.0;25.0;10.0;0;0;0;0.0;0.0;0.0;1848.45;US$ 45.0;45.57;29;1.0;SE;10;2;981.9672322118475
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;45.0;10.0;0.0;90.0;0;0;0;0.0;0.0;0.0;2550.65;US$ 90.0;34.98;31;1.0;RS;8;5;1104.2272334579868
10;0;30;0;10;0.0;25;0.0;0.0;345.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;115.0;0.0;0.0;0;0;0;0.0;0.0;0.0;3704.01;US$ 115.0;66.5;48;1.0;CE;3;7;1250.3883921903555
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;40;175.0;0.0;60.0;195.0;0;0;0;0.0;0.0;0.0;4450.39;US$ 170.0;48.07;34;1.0;SP;8;8;1373.7534267029578
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1012.89;US$ 15.0;34.63;27;0.0;PB;3;1;937.7469755601826
15;60;10;10;10;0.0;50;100.0;0.0;25.0;75.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;60;50;35.0;0.0;0.0;40.0;0;0;0;0.0;0.0;0.0;2160.63;US$ 40.0;65.87;34;0.0;SP;7;2;984.982422626232
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;35;20.0;25.0;30.0;0.0;0;0;0;0.0;0.0;0.0;1712.3;US$ 45.0;38.9;29;0.0;MG;6;3;989.9678583212556
5;0;15;20;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;25.0;0;0;0;0.0;0.0;0.0;2848.24;US$ 95.0;44.56;39;1.0;SP;8;4;1060.0091547357897
0;0;0;0;0;0.0;0;0.0;0.0;345.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;30;250.0;140.0;125.0;30.0;0;0;0;0.0;0.0;0.0;3616.97;US$ 115.0;62.23;26;0.0;PR;7;5;1105.6791701712011
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1567.68;US$ 35.0;41.82;28;1.0;ES;6;2;957.0594463730852
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;50.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1500.26;US$ 35.0;38.51;27;0.0;RJ;8;1;902.1465295746134
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;5.0;0.0;0.0;0;0;0;0.0;0.0;0.0;615.4;US$ 0.0;30.15;23;0.0;BA;9;0;800.1472528112915
0;0;0;0;0;0.0;25;25.0;340.0;100.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;105.0;105.0;10.0;105.0;0;0;0;0.0;0.0;0.0;3741.49;US$ 105.0;78.33;33;1.0;SP;7;6;1170.7525232945156
5;0;0;0;30;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;10.0;15.0;15.0;35.0;0;0;0;0.0;0.0;0.0;1486.71;US$ 25.0;47.85;27;1.0;ES;9;2;951.2000669385228
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;15.0;0.0;5.0;20.0;0;0;0;0.0;0.0;0.0;2407.91;US$ 80.0;37.99;35;0.0;SP;8;4;1040.255353425661
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;817.11;US$ 10.0;30.04;22;0.0;PB;4;0;869.9435707165363
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100;15;0.0;5.0;315.0;220.0;0;0;0;0.0;0.0;0.0;2831.45;US$ 60.0;78.74;34;0.0;SP;4;2;989.0998949111076
5;5;5;0;0;10.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;60;30;25.0;40.0;60.0;20.0;0;0;0;0.0;0.0;0.0;2271.19;US$ 75.0;36.29;36;1.0;MT;8;6;1142.9751092827064
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;65;15;15.0;0.0;25.0;45.0;0;0;0;0.0;0.0;0.0;2093.48;US$ 55.0;47.58;30;1.0;RJ;6;2;965.1671309515132
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;2559.54;US$ 90.0;35.42;33;1.0;BA;3;5;1082.037072711037
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;15.0;155.0;150.0;0.0;0;0;0;0.0;0.0;0.0;4272.09;US$ 150.0;59.33;45;1.0;AM;8;9;1752.3833980251572
0;0;0;0;0;0.0;50;100.0;125.0;100.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;10.0;0;0;0;0.0;0.0;0.0;2305.32;US$ 65.0;47.96;32;0.0;MG;6;4;1045.8262767912586
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0.0;10.0;20.0;5.0;0;0;0;0.0;0.0;0.0;771.71;US$ 0.0;37.81;21;1.0;SP;5;0;851.4719429150931
0;0;0;0;0;0.0;25;0.0;25.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;35.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1781.68;US$ 60.0;27.3;26;1.0;SC;7;3;992.200812118114
0;0;0;0;0;1350.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;15;0.0;135.0;140.0;5.0;0;0;0;0.0;0.0;0.0;4792.93;US$ 135.0;99.85;34;0.0;MG;9;9;1976.6606767297164
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1825.49;US$ 65.0;24.45;24;0.0;RJ;6;3;1027.8328728411827
5;10;0;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;45;100.0;25.0;85.0;35.0;0;0;0;0.0;0.0;0.0;2066.83;US$ 50.0;51.27;28;1.0;PE;12;3;998.5853869918104
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;85;70;30.0;15.0;35.0;85.0;0;0;0;0.0;0.0;0.0;2136.33;US$ 75.0;29.68;24;0.0;PI;5;4;1062.1013523873037
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2387.37;US$ 95.0;21.98;30;0.0;SP;10;6;1135.7644277284453
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;10.0;5.0;15.0;0.0;0;0;0;0.0;0.0;0.0;1643.08;US$ 50.0;30.51;29;;RS;5;1;925.9131176145308
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;80.0;15.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1317.22;US$ 25.0;39.54;31;0.0;SC;12;2;972.634218817866
0;0;0;0;0;0.0;25;0.0;50.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;15;5.0;5.0;75.0;0.0;0;0;0;0.0;0.0;0.0;2104.93;US$ 55.0;48.14;34;0.0;RJ;7;3;1002.6627560619844
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;0.0;5.0;5.0;0;0;0;0.0;0.0;0.0;1968.32;US$ 80.0;16.45;27;1.0;MT;6;5;1114.9669418802025
0;0;0;0;0;0.0;0;0.0;0.0;360.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;125.0;125.0;120.0;0;0;0;0.0;0.0;0.0;3551.12;US$ 120.0;54.0;30;1.0;PB;4;7;1232.861999219668
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;110.0;110.0;5.0;0;0;0;0.0;0.0;0.0;2899.31;US$ 110.0;32.07;28;0.0;PR;5;6;1173.3240291269055
0;0;0;0;0;0.0;25;50.0;75.0;0.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1998.54;US$ 50.0;47.93;30;1.0;ES;4;3;1026.611360418985
5;0;0;5;0;0.0;0;0.0;375.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;5.0;10.0;145.0;30.0;0;0;0;0.0;0.0;0.0;3812.8;US$ 125.0;61.83;44;1.0;MG;10;8;1253.933178647737
5;0;0;0;5;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;50.0;15.0;25.0;5.0;0;0;0;0.0;0.0;0.0;2004.47;US$ 80.0;18.22;30;0.0;AP;5;4;1066.387792868498
5;0;0;0;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;25;30.0;5.0;50.0;75.0;0;0;0;0.0;0.0;0.0;1924.32;US$ 50.0;44.29;30;1.0;GO;4;2;977.3401339200648
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;140.0;145.0;75.0;30.0;0;0;0;0.0;0.0;0.0;4546.58;US$ 140.0;82.78;52;1.0;SP;5;9;1626.1391143053513
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;120.0;0.0;0;0;0;0.0;0.0;0.0;3173.75;US$ 120.0;35.51;40;1.0;MG;13;8;1262.6042817243097
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;140.0;130.0;5.0;135.0;0;0;0;0.0;0.0;0.0;3848.72;US$ 130.0;58.59;49;0.0;MG;5;8;1331.8031657537265
10;0;0;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;5.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1220.17;US$ 20.0;39.79;24;;RJ;7;1;904.2327662267708
0;0;0;0;0;0.0;25;25.0;25.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;50;110.0;15.0;35.0;65.0;0;0;0;0.0;0.0;0.0;3352.77;US$ 110.0;54.29;41;1.0;RJ;3;7;1243.1672620039967
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;35.0;10.0;5.0;25.0;0;0;0;0.0;0.0;0.0;2123.25;US$ 70.0;34.04;35;0.0;GO;3;4;1038.0684111694427
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0.0;5.0;15.0;0.0;0;0;0;0.0;0.0;0.0;1451.64;US$ 35.0;36.13;27;0.0;SP;4;2;958.9217344720628
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;45;15.0;5.0;20.0;5.0;0;0;0;0.0;0.0;0.0;1808.07;US$ 75.0;13.6;20;1.0;PA;5;3;1023.5137927202936
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0.0;15.0;10.0;0.0;0;0;0;0.0;0.0;0.0;1745.96;US$ 60.0;25.55;34;0.0;MA;5;3;1021.6985393467204
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;5.0;0.0;15.0;10.0;0;0;0;0.0;0.0;0.0;2902.21;US$ 90.0;52.21;43;1.0;SP;7;5;1110.0037712511469
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;90;210;25.0;140.0;45.0;35.0;0;0;0;0.0;0.0;0.0;2298.69;US$ 45.0;67.64;30;0.0;RS;4;2;971.1587842192436
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;5.0;10.0;20.0;0.0;0;0;0;0.0;0.0;0.0;1966.88;US$ 55.0;41.38;36;;SP;6;3;1008.3049189344496
0;0;0;0;0;0.0;25;25.0;50.0;125.0;50.0;125.0;0;0;0;0;0;0;0;0;0;0;0;0;25;20;75.0;10.0;15.0;10.0;0;0;0;0.0;0.0;0.0;2768.66;US$ 90.0;45.66;29;0.0;SP;6;5;1102.380577487668
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;10.0;10.0;15.0;60.0;0;0;0;0.0;0.0;0.0;1841.62;US$ 55.0;35.24;29;0.0;PA;7;3;1028.8033079987445
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;15.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;2162.25;US$ 80.0;25.95;29;0.0;ES;7;5;1113.1644885188452
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0.0;50.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1450.02;US$ 20.0;51.05;26;1.0;RJ;5;1;910.7973317544106
0;0;0;0;0;0.0;25;0.0;150.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;5;0.0;5.0;5.0;35.0;0;0;0;0.0;0.0;0.0;1220.46;US$ 5.0;54.8;29;0.0;PR;7;0;863.7438856260068
5;0;0;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;5.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2770.9;US$ 95.0;40.77;39;1.0;RJ;8;5;1096.2759795564664
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1984.99;US$ 75.0;22.26;25;0.0;SP;9;4;1053.949667660076
0;0;0;0;0;0.0;25;25.0;0.0;0.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0.0;15.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1146.7;US$ 25.0;31.19;20;1.0;ES;4;0;858.3055533081975
0;0;0;0;0;0.0;25;0.0;0.0;0.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;932.77;US$ 5.0;40.71;23;0.0;MG;4;0;856.3273463615758
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;5.0;35.0;30.0;40.0;0;0;0;0.0;0.0;0.0;1717.34;US$ 40.0;44.15;23;1.0;AL;10;1;916.3285959291068
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;5;155.0;5.0;20.0;15.0;0;0;0;0.0;0.0;0.0;1775.29;US$ 40.0;46.99;31;0.0;PE;10;3;1000.4220071280528
10;25;0;15;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;10.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1531.62;US$ 35.0;40.05;33;0.0;SP;2;1;942.896242293194
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;30;5.0;130.0;140.0;135.0;0;0;0;0.0;0.0;0.0;3556.92;US$ 130.0;44.29;45;0.0;PE;10;8;1259.535474659077
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;5.0;0.0;5.0;10.0;0;0;0;0.0;0.0;0.0;2536.76;US$ 80.0;44.3;36;1.0;SP;6;6;1155.2469142818916
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;75.0;20.0;75.0;0.0;0;0;0;0.0;0.0;0.0;1704.96;US$ 45.0;38.54;25;1.0;GO;7;1;914.21942239878
5;0;10;10;0;0.0;25;0.0;0.0;25.0;0.0;75.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;5.0;25.0;0.0;5.0;0;0;0;0.0;0.0;0.0;2916.9;US$ 100.0;42.93;40;1.0;MT;7;6;1148.379471080576
5;0;0;15;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;155.0;145.0;150.0;0.0;500;0;500;500.0;500.0;0.0;6948.57;US$ 145.0;195.48;51;1.0;PR;5;9;1472.5581999665726
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;90.0;60.0;90.0;10.0;0;0;0;0.0;0.0;0.0;2583.92;US$ 75.0;51.61;31;0.0;SP;8;5;1075.4125565599593
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;5.0;5.0;20.0;0;0;0;0.0;0.0;0.0;2285.77;US$ 70.0;42.0;34;1.0;MG;7;4;1046.6367169370951
