spend_1m_baby,spend_2m_baby,spend_3m_baby,spend_4m_baby,spend_5m_baby,spend_6m_baby,spend_1m_clothes,spend_2m_clothes,spend_3m_clothes,spend_4m_clothes,spend_5m_clothes,spend_6m_clothes,spend_1m_health,spend_2m_health,spend_3m_health,spend_4m_health,spend_5m_health,spend_6m_health,spend_1m_pet,spend_2m_pet,spend_3m_pet,spend_4m_pet,spend_5m_pet,spend_6m_pet,spend_1m_groceries,spend_2m_groceries,spend_3m_groceries,spend_4m_groceries,spend_5m_groceries,spend_6m_groceries,spend_1m_eletronic,spend_2m_eletronic,spend_3m_eletronic,spend_4m_eletronic,spend_5m_eletronic,spend_6m_eletronic,sales,discount,profit,age,gender,cust_state,tenure
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,301.5476461018718,85.0,321.5476461018718,281.5476461018718,0,0,0,0.0,0.0,0.0,6841.17,$ 282.0,53.67,32,,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,5.0,10.0,30.0,0,0,0,0.0,0.0,0.0,995.76,$ 5.0,43.38,22,1.0,BA,21
0,0,0,0,0,0.0,25,0.0,0.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,244.23756662368896,5.0,25.0,0.0,0,0,0,0.0,0.0,0.0,5215.28,$ 239.0,16.31,29,0.0,PR,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,394.43275802785047,444.43275802785047,459.43275802785047,30.0,0,0,0,3944.3275802785047,0.0,0.0,11288.02,$ 394.0,158.68,23,,PE,22
0,0,0,0,0,0.0,0,0.0,467.16641443055846,0.0,0.0,467.16641443055846,0,0,0,0,0,0,0,0,0,0,0,0,30,70,50.0,195.7221381435195,180.7221381435195,180.7221381435195,0,0,0,0.0,0.0,0.0,4492.24,$ 156.0,64.4,23,1.0,PA,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,627.1,$ 2.0,28.83,24,1.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2093.96,$ 74.0,28.57,30,1.0,MS,20
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.31371597641991,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3503.18,$ 126.0,45.34,43,1.0,MT,20
0,0,0,0,0,0.0,0,0.0,0.0,464.2158679911811,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,184.73862266372703,20.0,50.0,5.0,0,0,0,0.0,0.0,0.0,4295.51,$ 155.0,55.74,30,1.0,BA,21
0,0,0,0,0,0.0,50,25.0,0.0,25.0,25.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.0,10.0,55.0,20.0,0,0,0,0.0,0.0,0.0,1305.86,$ 2.0,62.18,33,,SC,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,100,100,200,0,100,0,0,0,0,0,0,0,25,15,10.0,5.0,381.5102888898805,5.0,0,0,0,0.0,0.0,0.0,7432.6,$ 352.0,12.69,34,1.0,MG,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,886.5492965055233,0,0,0,0,0,0,0,0,0,0,0,0,40,130,320.5164321685078,25.0,60.0,410.5164321685078,0,0,0,0.0,0.0,0.0,7241.04,$ 296.0,59.29,29,0.0,CE,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,95.0,95.0,641.6599982082629,631.6599982082629,0,0,0,0.0,0.0,0.0,10719.08,$ 602.0,-76.43,34,0.0,PE,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1172.19,$ 8.0,49.04,30,1.0,SP,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,298.4159777364875,10.0,45.0,20.0,0,0,0,0.0,0.0,0.0,5777.86,$ 298.0,-15.3,23,,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,450.1705158612209,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,155.05683862040695,195.0568386204069,165.05683862040695,160.05683862040695,0,0,0,0.0,0.0,0.0,4327.44,$ 150.0,61.99,28,1.0,MA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,177.9064133219408,182.9064133219408,5.0,182.9064133219408,0,0,0,0.0,0.0,0.0,3403.7,$ 168.0,-1.13,27,0.0,PA,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,278.05975725025803,40.0,0.0,45.0,0,0,0,0.0,0.0,0.0,4029.45,$ 173.0,24.38,32,0.0,GO,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,299.42428803440345,319.42428803440345,299.42428803440345,314.42428803440345,0,0,0,0.0,0.0,0.0,6865.16,$ 274.0,61.97,29,1.0,PR,32
0,0,0,0,0,1586.9729125968454,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.69729125968453,158.69729125968453,158.69729125968453,158.69729125968453,0,0,0,0.0,0.0,0.0,6031.17,$ 159.0,136.83,38,1.0,RJ,23
0,0,0,0,0,0.0,25,0.0,0.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1656.86,$ 6.0,75.59,57,1.0,PB,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1022.29,$ 12.0,38.2,26,,PR,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,100,0,100,200,0,0,0,0,0,0,0,0,45,70,30.0,798.585218053075,813.585218053075,115.0,0,0,0,0.0,0.0,0.0,15737.09,$ 774.0,-2.47,29,1.0,RS,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2108.39,$ 89.0,14.13,27,0.0,MG,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,279.2684889327809,274.2684889327809,284.2684889327809,289.2684889327809,0,0,0,0.0,0.0,0.0,6738.04,$ 269.0,60.9,30,1.0,SP,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.0277990924497,0.0,0.0,433.0277990924497,0,0,0,0.0,0.0,0.0,9158.52,$ 433.0,15.74,32,1.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1479.55,$ 41.0,31.12,24,0.0,ES,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,325.0432598050584,250.0,5.0,0.0,0,0,0,0.0,0.0,0.0,4676.78,$ 225.0,4.12,24,0.0,PB,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0.0,45.0,50.0,0.0,0,0,0,0.0,0.0,0.0,2312.37,$ 83.0,30.55,25,0.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1572.71,$ 34.0,43.49,38,0.0,CE,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,15.0,15.0,230.0,15.0,0,0,0,0.0,0.0,0.0,1593.45,$ 7.0,71.54,29,,AM,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1052.65,$ 12.0,39.17,21,0.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,1223.9028020075302,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,422.9676006691767,0.0,437.9676006691767,407.9676006691767,0,0,0,0.0,0.0,0.0,10330.43,$ 408.0,98.22,37,0.0,RJ,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0.0,533.0309798727928,548.0309798727928,503.0309798727929,0,0,0,0.0,0.0,0.0,11475.92,$ 498.0,64.29,33,1.0,PR,24
5,0,0,0,5,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0.0,25.0,15.0,10.0,0,0,0,0.0,0.0,0.0,1280.59,$ 19.0,44.24,27,1.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,561.4186720575923,0,0,0,0,0,0,0,0,0,0,0,0,35,0,187.1395573525308,5.0,25.0,232.1395573525308,0,0,0,0.0,0.0,0.0,4650.64,$ 187.0,40.74,20,1.0,RJ,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1162.5104893791015,1162.5104893791015,0.0,0,0,0,0.0,0.0,0.0,22462.28,$ 1163.0,-61.86,36,1.0,RJ,22
0,0,0,0,0,2131.416301952964,50,0.0,50.0,25.0,75.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.1416301952964,213.1416301952964,0.0,0.0,0,0,0,0.0,0.0,0.0,7828.13,$ 213.0,170.44,36,0.0,SP,27
0,0,0,0,0,0.0,25,0.0,0.0,25.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,189.8418590626386,10.0,0.0,184.8418590626386,0,0,0,0.0,0.0,0.0,4666.51,$ 175.0,53.82,38,1.0,AM,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,267.58555575803194,10.0,5.0,292.58555575803194,0,0,0,0.0,0.0,0.0,6233.95,$ 258.0,47.88,33,0.0,RO,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.31382231988673,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4070.42,$ 163.0,36.14,36,1.0,BA,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,472.28464918048434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.42821639349478,0.0,157.42821639349478,157.42821639349478,0,0,0,0.0,0.0,0.0,4032.68,$ 157.0,40.17,22,0.0,MG,20
0,0,0,0,0,0.0,25,0.0,0.0,0.0,100.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,392.8849559949712,392.8849559949712,0,0,0,0.0,0.0,0.0,6684.61,$ 393.0,-65.34,29,1.0,PE,20
0,0,0,0,0,0.0,25,25.0,25.0,25.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80,215,10.0,60.0,15.0,0.0,0,0,0,0.0,0.0,0.0,2042.7,$ 17.0,83.1,34,1.0,RS,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1546.01,$ 22.0,54.01,41,1.0,BA,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.7763910112448,619.7763910112448,619.7763910112448,0.0,0,0,0,0.0,0.0,0.0,13090.77,$ 620.0,21.67,28,,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,298.41684807400907,95.0,298.41684807400907,5.0,0,0,0,0.0,0.0,0.0,5860.57,$ 293.0,-6.25,20,0.0,RS,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,511.8395293618157,0.0,0.0,511.8395293618157,0,0,0,0.0,0.0,0.0,12463.48,$ 512.0,98.87,38,0.0,DF,21
5,5,0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,100,210,65.0,399.1542964524981,414.1542964524981,344.1542964524981,0,0,0,0.0,0.0,0.0,8467.78,$ 339.0,75.77,37,0.0,RJ,23
5,0,0,0,5,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,5.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1319.58,$ 14.0,50.82,33,,RS,18
0,0,0,0,0,0.0,25,25.0,0.0,25.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10.0,10.0,25.0,30.0,0,0,0,0.0,0.0,0.0,2844.72,$ 100.0,39.48,34,,PR,22
5,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,5.0,5.0,25.0,20.0,0,0,0,0.0,0.0,0.0,2037.53,$ 69.0,30.87,27,1.0,PB,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,833.07,$ 6.0,34.46,29,,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,75.0,75.0,10.0,80.0,0,0,0,0.0,0.0,0.0,1112.71,$ 0.0,54.49,29,0.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,5.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1263.64,$ 20.0,42.04,35,1.0,AL,18
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1091.98,$ 23.0,30.33,24,1.0,BA,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1434.2,$ 39.0,30.83,29,1.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1334.79,$ 13.0,52.35,32,,SP,19
5,0,0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,982.87,$ 12.0,35.96,26,,PB,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,181.779680494212,191.779680494212,181.779680494212,0.0,0,0,0,0.0,0.0,0.0,4126.81,$ 182.0,20.43,31,1.0,PE,21
5,10,5,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1276.07,$ 7.0,55.93,36,1.0,BA,19
5,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50.0,20.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1282.97,$ 5.0,58.29,30,1.0,MG,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,70.0,40.0,10.0,30.0,0,0,0,0.0,0.0,0.0,1335.3,$ 5.0,60.66,30,0.0,RS,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0.0,15.0,20.0,15.0,0,0,0,0.0,0.0,0.0,2423.87,$ 94.0,24.91,27,0.0,PR,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10.0,5.0,5.0,5.0,0,0,0,0.0,0.0,0.0,2186.66,$ 84.0,23.44,23,1.0,SP,21
0,0,0,0,0,0.0,25,0.0,0.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,0.0,10.0,15.0,0,0,0,0.0,0.0,0.0,2915.18,$ 97.0,46.23,43,0.0,MS,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,137.96903589733927,137.96903589733927,25.0,157.96903589733927,0,0,0,0.0,0.0,0.0,3519.08,$ 133.0,39.47,32,1.0,PA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,195,0.0,30.0,25.0,30.0,0,0,0,0.0,0.0,0.0,1145.36,$ 10.0,45.79,27,1.0,SP,19
5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,255.6281696271221,230.6281696271221,240.6281696271221,0.0,0,0,0,0.0,0.0,0.0,5012.17,$ 226.0,19.97,23,0.0,SP,20
15,20,15,5,5,0.0,0,669.3805835026437,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,288.126861167548,90.0,5.0,5.0,0,0,0,0.0,0.0,0.0,4887.02,$ 223.0,16.34,30,,PA,22
0,0,0,0,0,0.0,25,0.0,0.0,1096.7874255899628,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,365.5958085299876,365.5958085299876,365.5958085299876,0,0,0,0.0,0.0,0.0,9196.13,$ 366.0,85.01,28,1.0,PR,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2087.49,$ 57.0,45.51,42,1.0,MA,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,20.0,45.0,137.08571690751285,25.0,0,0,0,0.0,0.0,0.0,2689.44,$ 112.0,19.7,31,0.0,PA,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,210.0,50.0,45.0,110.0,0,0,0,0.0,0.0,0.0,2141.0,$ 32.0,73.36,32,1.0,PR,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,150,0.0,5.0,30.0,5.0,0,0,0,0.0,0.0,0.0,2410.56,$ 75.0,43.55,30,1.0,MG,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,228.49067929801987,70.0,30.0,298.49067929801987,0,0,0,0.0,0.0,0.0,4622.02,$ 198.0,27.99,35,0.0,CE,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,996.025956496721,941.025956496721,936.025956496721,951.025956496721,0,0,0,0.0,0.0,0.0,18726.15,$ 936.0,-18.44,31,1.0,MG,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,20.0,0.0,55.0,5.0,0,0,0,0.0,0.0,0.0,1735.03,$ 24.0,61.14,45,1.0,RJ,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,165.79652584430625,155.79652584430625,0.0,155.79652584430625,0,0,0,0.0,0.0,0.0,3826.26,$ 156.0,31.69,31,0.0,CE,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,180.0,155.0,10.0,5.0,0,0,0,0.0,0.0,0.0,1783.78,$ 19.0,68.46,33,1.0,SP,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,204.36634494218825,229.36634494218825,209.36634494218825,214.36634494218825,0,0,0,0.0,0.0,0.0,5017.26,$ 204.0,41.48,40,0.0,PE,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,200.66224236309668,25.0,155.66224236309668,170.66224236309668,0,0,0,0.0,0.0,0.0,3607.83,$ 156.0,21.12,24,0.0,MG,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1020.85,$ 9.0,41.35,23,1.0,PR,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,180,125,65.0,180.0,30.0,490.0,0,0,0,0.0,0.0,0.0,2700.81,$ 27.0,104.89,36,1.0,GO,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15.0,853.1065138597525,818.1065138597525,823.1065138597525,0,0,0,0.0,0.0,0.0,14728.77,$ 813.0,-91.4,26,0.0,MG,20
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,75,140,20.0,135.0,80.0,180.0,0,0,0,0.0,0.0,0.0,1640.6,$ 3.0,77.33,29,0.0,GO,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,10.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1212.57,$ 15.0,44.62,33,1.0,PR,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,5.0,110.0,40.0,45.0,0,0,0,0.0,0.0,0.0,1670.06,$ 30.0,52.0,29,1.0,MG,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10.0,5.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1237.48,$ 12.0,48.78,33,0.0,MG,22
5,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,509.2408554096675,529.2408554096676,519.2408554096676,5.0,0,0,0,0.0,0.0,0.0,12423.12,$ 509.0,99.49,44,0.0,SP,26
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1229.25,$ 3.0,57.02,51,0.0,MG,17
0,0,0,0,0,0.0,0,0.0,1148.461612248857,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.8205374162857,382.8205374162857,0.0,382.8205374162857,0,0,0,0.0,0.0,0.0,9005.7,$ 383.0,58.46,29,1.0,GO,20
0,0,0,0,0,0.0,25,0.0,25.0,0.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1372.57,$ 20.0,47.61,32,,CE,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,105.0,176.07270008488703,236.07270008488703,5.0,0,0,0,0.0,0.0,0.0,3741.97,$ 171.0,12.28,28,1.0,AL,20
5,15,0,5,0,5.0,25,0.0,50.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,5.0,20.0,20.0,10.0,0,0,0,0.0,0.0,0.0,1606.12,$ 17.0,61.68,37,0.0,MG,21
0,0,0,0,0,0.0,25,0.0,0.0,25.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1217.46,$ 17.0,42.91,25,1.0,RJ,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.23364619651588,139.23364619651588,139.23364619651588,0.0,0,0,0,0.0,0.0,0.0,3172.88,$ 139.0,16.24,20,1.0,RN,22
0,0,0,0,0,1014.3324437101646,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.43324437101646,101.43324437101646,101.43324437101646,101.43324437101646,500,0,0,500.0,0.0,0.0,4940.07,$ 101.0,140.63,28,1.0,SE,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,821.6775912913259,0,0,0,0,0,0,0,0,0,0,0,0,10,0,278.892530430442,283.892530430442,278.892530430442,283.892530430442,0,0,0,0.0,0.0,0.0,8295.97,$ 274.0,132.61,42,1.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,110,50.0,336.7396180759044,30.0,311.7396180759044,0,0,0,0.0,0.0,0.0,6003.5,$ 287.0,7.43,27,1.0,CE,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,915.46,$ 4.0,40.79,38,1.0,SP,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,104.36774463768096,104.36774463768096,0.0,0,0,0,0.0,0.0,0.0,2811.95,$ 104.0,33.42,33,,BA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,100.0,20.0,20.0,5.0,0,0,0,0.0,0.0,0.0,1466.63,$ 18.0,53.8,27,1.0,PB,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1853.33,$ 30.0,60.48,45,0.0,PR,19
